year,wbhao,state,igen,lths,scol,college,hinsured,employed,married2,children,gen1,gen2,gen3,rincp_all
2002,Hispanic,California,All,.41419667,.29169303,.093748592,.62377042,.72782683,.64668661,.70235664,.66026455,.15883569,.18089974,29451.75
2003,White,New York,1st Generation,.02693535,.5992955,.41543797,.8102808,.75850552,.73740959,.51923209,,,,41195.102
2003,Hispanic,New York,1st Generation,.36208791,.30593497,.15892154,.52014643,.72236311,.61549234,.65456229,,,,26874.506
2003,White,New Jersey,1st Generation,.10589828,.54875034,.38740861,.74227971,.82993996,.83902448,.65155417,,,,50062.809
2003,Hispanic,New Jersey,1st Generation,.25994501,.35086617,.23893937,.59948802,.77451158,.66462165,.63382679,,,,32936.059
2003,White,Illinois,1st Generation,.069997393,.5987004,.42821327,.76929224,.76641041,.77198923,.63776642,,,,39523.27
2003,Hispanic,Illinois,1st Generation,.48513702,.17626877,.080548607,.56772822,.6986742,.78424948,.76273578,,,,26032.66
2003,White,Florida,1st Generation,.045713104,.62206322,.39709026,.7501114,.78631157,.76434129,.53108567,,,,44858.91
2003,Hispanic,Florida,1st Generation,.24439691,.39373803,.234917,.57038313,.73622733,.69981778,.60855657,,,,27666.289
2003,White,Texas,1st Generation,.095880508,.73441643,.56151366,.76624298,.75214386,.81126058,.65299273,,,,54113.941
2003,Hispanic,Texas,1st Generation,.61678141,.15946533,.078517728,.35829759,.68160951,.73951864,.75655246,,,,23713.961
2003,White,California,1st Generation,.039378174,.74049485,.49451363,.79840869,.7143572,.74416441,.62987226,,,,53837.281
2003,Hispanic,California,1st Generation,.55447537,.18140516,.061368585,.56915033,.70278192,.70557398,.76760244,,,,26348.846
2003,White,New York,2nd Generation,.011047998,.72634572,.47008941,.91053718,.75566459,.70540768,.54673618,,,,52735.898
2003,Hispanic,New York,2nd Generation,.2478231,.37966731,.20312446,.75112081,.67598194,.46098885,.57357121,,,,39523.27
2003,White,New Jersey,2nd Generation,.043542091,.73279577,.51848179,.89269805,.8291989,.73581052,.55507553,,,,68605.805
2003,Hispanic,New Jersey,2nd Generation,.19013649,.48554844,.23397481,.79289174,.6906206,.49380103,.65145105,,,,46110.48
2003,White,Illinois,2nd Generation,.0368427,.77645493,.43387184,.91922474,.85053611,.73983103,.53254998,,,,46113.117
2003,Hispanic,Illinois,2nd Generation,.1713676,.48555616,.09700004,.9015739,.82784635,.5373739,.51443493,,,,43475.598
2003,White,Florida,2nd Generation,.026134601,.78616142,.45264995,.858935,.83221424,.68434536,.6117897,,,,48877.109
2003,Hispanic,Florida,2nd Generation,.095376238,.58122253,.26749527,.77981943,.80844301,.59469658,.62039775,,,,39523.27
2003,White,Texas,2nd Generation,0,.85506362,.55142093,.85703802,.88112742,.67900878,.56662017,,,,59172.922
2003,Hispanic,Texas,2nd Generation,.21870132,.45075968,.15699032,.63768137,.77043897,.60876817,.63949579,,,,32936.059
2003,White,California,2nd Generation,.010794886,.81342036,.41850963,.87763697,.80351168,.59907055,.50118834,,,,52697.691
2003,Hispanic,California,2nd Generation,.1664643,.48978737,.17025492,.76296514,.81124413,.54360121,.6644327,,,,43508.531
2003,White,New York,3rd Generation,.043107577,.63069755,.36394843,.90604359,.81158864,.68416083,.60141432,,,,50062.809
2003,Hispanic,New York,3rd Generation,.2159446,.45391026,.22095817,.72533101,.69458634,.43199545,.5936982,,,,42158.152
2003,White,New Jersey,3rd Generation,.029295828,.65273225,.42352438,.90976363,.82089281,.71494925,.61618769,,,,57967.461
2003,Hispanic,New Jersey,3rd Generation,.21500513,.3222484,.22515847,.86654013,.69849104,.81121147,.65153503,,,,65937.984
2003,White,Illinois,3rd Generation,.039080262,.64700478,.35828182,.89969677,.81178242,.7143262,.58400035,,,,50075.98
2003,Hispanic,Illinois,3rd Generation,.10386972,.22410564,.046784058,.78191572,.81949759,.57315618,.6887337,,,,39523.27
2003,White,Florida,3rd Generation,.059702534,.62994117,.32202494,.85410446,.80805427,.67064953,.5266884,,,,47314.621
2003,Hispanic,Florida,3rd Generation,.12529603,.51665694,.087765358,.68290275,.71903437,.59615475,.4536418,,,,36361.406
2003,White,Texas,3rd Generation,.043864165,.69691616,.37630099,.84037513,.81953287,.72607034,.57707381,,,,50378.992
2003,Hispanic,Texas,3rd Generation,.22052015,.4100605,.14645082,.70487124,.76759309,.64203924,.66958684,,,,34253.5
2003,White,California,3rd Generation,.030722847,.74773186,.40052524,.8934384,.81728858,.63939011,.54397035,,,,55078.309
2003,Hispanic,California,3rd Generation,.10574556,.50149953,.13020892,.81574124,.80232418,.59845054,.59379292,,,,41104.199
2003,White,New York,All,.038149565,.63620043,.38012373,.89530605,.80003929,.69240671,.58659077,.11662235,.095820613,.78755701,49848.063
2003,Hispanic,New York,All,.31409428,.34098306,.17790581,.61030346,.70527929,.55167001,.6237911,.60118109,.32282183,.075997062,32936.059
2003,White,New Jersey,All,.037658095,.64943802,.42782292,.89262176,.82241726,.7283144,.61456198,.094090305,.081054062,.82485563,59284.902
2003,Hispanic,New Jersey,All,.23601834,.39290649,.23685947,.67087132,.74497133,.6152429,.64009488,.64452058,.31973878,.03574061,38205.828
2003,White,Illinois,All,.040821884,.65065658,.36630186,.89286137,.81102121,.7190761,.58462274,.059993681,.050596684,.88940966,48881.063
2003,Hispanic,Illinois,All,.37181684,.25491109,.081071943,.66899943,.74168336,.70404816,.69601238,.66052544,.23867972,.10079484,32945.281
2003,White,Florida,All,.05657769,.63884073,.33577973,.84635782,.80784369,.67872733,.53220826,.077319257,.060867418,.86181331,46455.652
2003,Hispanic,Florida,All,.19259882,.45604366,.22782971,.63734835,.7533654,.66119003,.59519786,.63106614,.26262698,.10630687,31618.615
2003,White,Texas,All,.044255018,.70258999,.38710624,.83851528,.81916195,.72741449,.57916629,.03147452,.028413529,.94011194,50952.082
2003,Hispanic,Texas,All,.40725401,.29812878,.11603074,.53084159,.72745597,.68286407,.70594484,.47195399,.15572008,.37232593,27666.289
2003,White,California,All,.03016114,.75185555,.41189468,.88212055,.80527848,.64756495,.54994786,.10670488,.074532069,.81876308,54673.855
2003,Hispanic,California,All,.41793633,.28361315,.089828596,.64122844,.73647845,.66242349,.7218883,.67512482,.1522122,.17266299,31787.248
2004,White,New York,1st Generation,.072549663,.58668208,.4069134,.81602502,.75124836,.74747509,.60590732,,,,44469.598
2004,Hispanic,New York,1st Generation,.3242369,.35158911,.17128846,.58999026,.69249547,.60037643,.63592947,,,,25773.502
2004,White,New Jersey,1st Generation,.036012582,.59131104,.43998039,.74540484,.74160427,.82256222,.65179288,,,,56701.703
2004,Hispanic,New Jersey,1st Generation,.28523186,.32281378,.18034264,.56342,.79848981,.64819229,.63280964,,,,32216.877
2004,White,Illinois,1st Generation,.04407068,.61490136,.40890306,.75807428,.7160998,.83271259,.6914559,,,,46392.301
2004,Hispanic,Illinois,1st Generation,.44631377,.2010071,.068050817,.57996005,.7462334,.75161672,.77526867,,,,29639.525
2004,White,Florida,1st Generation,.05578823,.68087387,.36762208,.80589771,.77641511,.76420707,.66759604,,,,39948.926
2004,Hispanic,Florida,1st Generation,.2226139,.4498657,.25395617,.60959524,.76592135,.68392783,.59349883,,,,30928.201
2004,White,Texas,1st Generation,.039151713,.84714299,.67202479,.85827249,.80516148,.74264628,.66669846,,,,51547.004
2004,Hispanic,Texas,1st Generation,.58973622,.16352446,.067406334,.36997205,.70581931,.76503485,.78739387,,,,24742.561
2004,White,California,1st Generation,.039417163,.74290907,.49288988,.80087239,.74143714,.7545203,.58699954,,,,51547.004
2004,Hispanic,California,1st Generation,.53801131,.1961398,.07353507,.55135161,.70165455,.72104353,.78002912,,,,28350.852
2004,White,New York,2nd Generation,.015406542,.73692387,.47741339,.89933103,.74209774,.68303335,.50885892,,,,58516.156
2004,Hispanic,New York,2nd Generation,.21870814,.39222708,.1441305,.78723884,.73120052,.49285787,.55936253,,,,38660.25
2004,White,New Jersey,2nd Generation,0,.8167541,.58619237,.95440894,.85164458,.74681252,.62737101,,,,58119.246
2004,Hispanic,New Jersey,2nd Generation,.23114298,.43880743,.25585282,.69465715,.82812154,.52233714,.62638861,,,,38660.25
2004,White,Illinois,2nd Generation,.010644328,.73196423,.46611014,.91963691,.85602462,.74426949,.56265491,,,,56663.043
2004,Hispanic,Illinois,2nd Generation,.092687353,.54961318,.21759945,.85399389,.83810055,.59925336,.70741987,,,,48794.391
2004,White,Florida,2nd Generation,.021180769,.83493155,.41931099,.83644623,.83958226,.64883041,.61598641,,,,54130.797
2004,Hispanic,Florida,2nd Generation,.09686359,.61342853,.2870326,.82127661,.83109063,.57170409,.56242776,,,,42558.492
2004,White,Texas,2nd Generation,.035856418,.7954334,.43913791,.82763737,.77699751,.57568699,.44496691,,,,54446.52
2004,Hispanic,Texas,2nd Generation,.23280104,.44911525,.14579464,.58972937,.7585777,.57241488,.61843699,,,,32216.877
2004,White,California,2nd Generation,.034953665,.78203654,.44036806,.92581594,.80542803,.63329887,.53283882,,,,64433.754
2004,Hispanic,California,2nd Generation,.10059506,.56051636,.18330276,.7980516,.82237345,.56117636,.62092805,,,,41246.621
2004,White,New York,3rd Generation,.038839839,.64884096,.38504878,.90613174,.79625523,.66935563,.57575887,,,,51547.004
2004,Hispanic,New York,3rd Generation,.1077958,.42922124,.17094012,.80420232,.76646525,.35845724,.59359813,,,,37371.578
2004,White,New Jersey,3rd Generation,.021306565,.65967298,.43176052,.91066206,.81597686,.73651838,.60783696,,,,59262.301
2004,Hispanic,New Jersey,3rd Generation,.22906835,.48828977,.12304079,.87819135,.71958745,.73556089,.48830771,,,,43814.953
2004,White,Illinois,3rd Generation,.042013384,.64111578,.32812667,.89559728,.81951803,.68476546,.57600021,,,,49007.023
2004,Hispanic,Illinois,3rd Generation,.13054362,.44676876,.15865518,.86750078,.82518965,.41262311,.56667817,,,,50258.328
2004,White,Florida,3rd Generation,.042929828,.6405018,.32070205,.85248375,.81037039,.67457533,.526999,,,,45375.539
2004,Hispanic,Florida,3rd Generation,.10217454,.57577652,.33534652,.73709816,.84286553,.74452847,.58509779,,,,30928.201
2004,White,Texas,3rd Generation,.042992346,.68300396,.34170514,.82910508,.80431491,.70248115,.58812064,,,,48467.07
2004,Hispanic,Texas,3rd Generation,.20371695,.39127046,.11821543,.68251568,.76412565,.66957325,.62711471,,,,33249.105
2004,White,California,3rd Generation,.026620984,.76221168,.41707829,.88630581,.7865591,.64938164,.54855943,,,,59279.051
2004,Hispanic,California,3rd Generation,.092736296,.59550238,.15190014,.82128525,.75441927,.53089124,.58362079,,,,49182.285
2004,White,New York,All,.040455382,.65001905,.39606133,.89538062,.78618276,.6793974,.57294762,.11232334,.092639871,.79503679,51547.004
2004,Hispanic,New York,All,.26438072,.37419662,.16016842,.68713826,.71402997,.53773564,.60137832,.51414031,.40846506,.077394627,32216.877
2004,White,New Jersey,All,.021255763,.66420537,.44404599,.89674693,.81089741,.74621177,.61384559,.10379935,.074027702,.82217294,58634.715
2004,Hispanic,New Jersey,All,.26469493,.36977589,.20021151,.62482601,.80262786,.61454844,.6214323,.62279922,.312345,.064855799,36082.902
2004,White,Illinois,All,.040715508,.64384824,.33838698,.88970369,.81590974,.69492137,.58125371,.050668605,.04469743,.90463394,49352.387
2004,Hispanic,Illinois,All,.32355231,.31439552,.11496703,.68007982,.77776688,.67509198,.73448026,.64038402,.24316932,.11644664,36082.902
2004,White,Florida,All,.042675141,.65446055,.32977042,.84807909,.8094576,.67987031,.54257238,.075210825,.056176145,.868613,45375.539
2004,Hispanic,Florida,All,.1772847,.5061692,.27017376,.67940015,.79066789,.65799534,.58414376,.63588154,.27772856,.086389907,34685.977
2004,White,Texas,All,.042648464,.69185764,.35561332,.83002758,.803514,.69996506,.58638167,.033154152,.030346097,.93649977,48974.809
2004,Hispanic,Texas,All,.38685268,.29489374,.098997578,.52346468,.73628414,.69862503,.69992518,.4626976,.15560257,.38169983,28350.852
2004,White,California,All,.028560495,.76166064,.42665744,.88033104,.78325701,.65911978,.55139846,.10383528,.073303521,.82286119,58641.16
2004,Hispanic,California,All,.39794189,.31767839,.10298396,.63356143,.72833306,.66516829,.7231974,.68284887,.1463355,.17081562,32216.877
2005,White,New York,1st Generation,.083907992,.5617345,.39574856,.79612815,.72602141,.73043275,.58418775,,,,43917.117
2005,Hispanic,New York,1st Generation,.34211904,.33388713,.16704349,.66953862,.71585286,.59931701,.69953996,,,,28187.26
2005,White,New Jersey,1st Generation,.07502114,.59351033,.46580771,.81674194,.77838373,.82121754,.64509284,,,,56464.863
2005,Hispanic,New Jersey,1st Generation,.33187023,.36504373,.19774926,.59324676,.77529424,.57702446,.66811419,,,,30118.359
2005,White,Illinois,1st Generation,.043818109,.6558525,.41917357,.85841322,.76081789,.89112699,.71405125,,,,50296.391
2005,Hispanic,Illinois,1st Generation,.45840561,.16162027,.082581513,.6381948,.67077243,.72840106,.76496494,,,,28709.246
2005,White,Florida,1st Generation,.073433906,.57199258,.33633992,.75560921,.76823163,.79063129,.63588375,,,,35133.695
2005,Hispanic,Florida,1st Generation,.24843578,.39268193,.18323983,.54070067,.77394813,.68428802,.55562866,,,,30114.594
2005,White,Texas,1st Generation,.062192854,.68957376,.56739622,.77042359,.84305096,.7684924,.58713633,,,,56464.863
2005,Hispanic,Texas,1st Generation,.59470552,.14681092,.069405541,.38303611,.71405935,.73833448,.7264784,,,,23715.244
2005,White,California,1st Generation,.06427566,.74495226,.52771306,.81792772,.75454313,.69749409,.59206271,,,,53955.316
2005,Hispanic,California,1st Generation,.52924645,.19270985,.064320736,.5656237,.71166682,.70595628,.77324843,,,,26099.314
2005,White,New York,2nd Generation,.028417297,.73593509,.47299513,.87562704,.69661218,.64510834,.50479096,,,,53080.738
2005,Hispanic,New York,2nd Generation,.16302873,.44073915,.17638867,.82231605,.70904839,.49138635,.6241979,,,,43917.117
2005,White,New Jersey,2nd Generation,.0090838429,.77130657,.53938347,.94569463,.86233443,.74355251,.56025988,,,,66939.727
2005,Hispanic,New Jersey,2nd Generation,.21702111,.36362311,.15223061,.633205,.81334507,.5594058,.71153641,,,,35133.695
2005,White,Illinois,2nd Generation,.012967144,.7864697,.51680911,.88862365,.87920672,.75748533,.62485039,,,,56473.648
2005,Hispanic,Illinois,2nd Generation,.054059528,.49901307,.21761675,.8040995,.75599498,.56420404,.61845422,,,,40875.543
2005,White,Florida,2nd Generation,.053389791,.6503408,.31505749,.7868892,.80736387,.56986862,.49327391,,,,45171.891
2005,Hispanic,Florida,2nd Generation,.10171118,.59720069,.31902614,.779145,.8348555,.64579415,.57881391,,,,40152.793
2005,White,Texas,2nd Generation,.017048864,.84746701,.51782644,.89973664,.85110694,.6384365,.4890447,,,,45202.008
2005,Hispanic,Texas,2nd Generation,.21828038,.4865424,.14565283,.70726556,.82254803,.65843093,.63361388,,,,31369.369
2005,White,California,2nd Generation,.034952924,.82204235,.47393808,.82161748,.774912,.55533135,.50215298,,,,59871.578
2005,Hispanic,California,2nd Generation,.12960175,.54631478,.16478084,.788737,.76476103,.57286245,.63279021,,,,40152.793
2005,White,New York,3rd Generation,.037867684,.64207733,.36604604,.88869846,.81547588,.67129588,.5727964,,,,50221.105
2005,Hispanic,New York,3rd Generation,.096109547,.51298517,.22248897,.75260407,.76830673,.40517661,.57883722,,,,38898.02
2005,White,New Jersey,3rd Generation,.022180019,.68977296,.45522079,.91832358,.83332551,.7432065,.63916004,,,,62738.738
2005,Hispanic,New Jersey,3rd Generation,.046258185,.4317818,.25992376,1,.90385234,.65626919,.27741599,,,,61845.34
2005,White,Illinois,3rd Generation,.042015135,.65832222,.350234,.91242939,.83033967,.72223824,.59979117,,,,50190.992
2005,Hispanic,Illinois,3rd Generation,.10384895,.59203207,.24232961,.86674869,.83935821,.44307598,.4958896,,,,43940.957
2005,White,Florida,3rd Generation,.044200286,.63970029,.31116742,.81749547,.81667393,.68356258,.55568695,,,,44055.141
2005,Hispanic,Florida,3rd Generation,.17059718,.59988409,.38058835,.73540652,.87617522,.6454584,.50858647,,,,40152.793
2005,White,Texas,3rd Generation,.052311197,.672957,.35054329,.83965319,.80811155,.70787156,.58574176,,,,50190.992
2005,Hispanic,Texas,3rd Generation,.22605547,.38543099,.13486128,.63338238,.75393492,.62263942,.60080194,,,,33472.371
2005,White,California,3rd Generation,.025594495,.73376805,.40154287,.89399117,.78240269,.60406971,.52801436,,,,57907.855
2005,Hispanic,California,3rd Generation,.11473455,.56972641,.12558204,.79813433,.81066972,.57941544,.57718891,,,,41407.566
2005,White,New York,All,.042430688,.64126855,.37944302,.87655818,.79392111,.67585778,.56785327,.11808933,.09246859,.78944206,50190.992
2005,Hispanic,New York,All,.25800371,.38663784,.17481343,.73123461,.71756041,.54498374,.66278785,.55996644,.36069021,.079343341,33878.918
2005,White,New Jersey,All,.025944155,.68824589,.46399552,.91129023,.83083421,.7505824,.6324268,.094139725,.092417203,.81344306,62738.738
2005,Hispanic,New Jersey,All,.27976266,.36848602,.18729657,.62925285,.79453146,.57618773,.65881258,.63276768,.30907416,.058158167,31386.936
2005,White,Illinois,All,.040866889,.66371417,.36153609,.9081862,.82831496,.73381138,.60767329,.059504949,.043222718,.89727235,50192.246
2005,Hispanic,Illinois,All,.28819972,.32467484,.14588483,.72101581,.72131574,.63719165,.68131626,.55981302,.28388917,.15629779,35133.695
2005,White,Florida,All,.047101248,.63427645,.31350219,.81090188,.81210685,.68821001,.56009072,.086481884,.040565882,.87295222,43917.117
2005,Hispanic,Florida,All,.19898644,.46806663,.23720114,.62552398,.79904932,.6701104,.55956018,.63226277,.30231375,.065423533,32631.672
2005,White,Texas,All,.051514786,.67874897,.36177042,.83953041,.81040978,.70746595,.58283186,.028244682,.030500377,.94125491,50190.992
2005,Hispanic,Texas,All,.39481527,.29075974,.10632363,.52917838,.74595374,.68139726,.66370928,.46097472,.15158103,.38744423,27605.045
2005,White,California,All,.03048777,.74175549,.4207198,.88022333,.77882075,.61040837,.53294003,.10791938,.076810896,.81526971,57737.207
2005,Hispanic,California,All,.39829195,.31037703,.08970917,.63892531,.73676962,.66436207,.71838862,.67884701,.14577438,.17537861,31369.369
2006,White,New York,1st Generation,.0609079,.6291573,.46879819,.84734565,.77542621,.73480046,.63047361,,,,48546.531
2006,Hispanic,New York,1st Generation,.35625944,.29356211,.14842848,.60740721,.72413456,.61514157,.71401757,,,,28627.891
2006,White,New Jersey,1st Generation,.086192593,.66962188,.54743838,.88391489,.81345373,.71122241,.62983555,,,,64268.328
2006,Hispanic,New Jersey,1st Generation,.26742709,.29140916,.1340185,.54086757,.76070988,.60457766,.7067225,,,,29127.92
2006,White,Illinois,1st Generation,.04823634,.61942339,.41169211,.75092149,.73542261,.80931616,.58650303,,,,43691.879
2006,Hispanic,Illinois,1st Generation,.46384272,.21386698,.089218929,.5777545,.75231683,.74068612,.81394047,,,,29127.92
2006,White,Florida,1st Generation,.057257529,.69847518,.49167591,.74542397,.81347841,.80335391,.56831688,,,,49129.09
2006,Hispanic,Florida,1st Generation,.25408542,.40910587,.24130487,.55807537,.79780412,.67166024,.5986715,,,,28399.721
2006,White,Texas,1st Generation,.1078098,.71392649,.54644132,.7692982,.70582736,.85950744,.67512065,,,,45512.375
2006,Hispanic,Texas,1st Generation,.59292144,.1613895,.061256234,.42503563,.71930373,.75751662,.72957754,,,,24273.266
2006,White,California,1st Generation,.094472915,.76069301,.54835445,.8297472,.80005062,.74616438,.6052323,,,,60683.164
2006,Hispanic,California,1st Generation,.52403384,.18437944,.055419862,.54185617,.7358886,.71717477,.76518446,,,,25244.197
2006,White,New York,2nd Generation,.030938335,.7460292,.45784166,.90359747,.80376112,.67671722,.57922041,,,,44906.754
2006,Hispanic,New York,2nd Generation,.15900134,.48036683,.18677759,.8087405,.71633291,.4181329,.59531391,,,,36488.785
2006,White,New Jersey,2nd Generation,.02284769,.72060412,.47032446,.891271,.79566282,.71894473,.52350235,,,,54614.848
2006,Hispanic,New Jersey,2nd Generation,.16103774,.41071907,.12739117,.75554144,.7474665,.56812018,.77324802,,,,41871.383
2006,White,Illinois,2nd Generation,.012398436,.79539621,.59841847,.93872643,.76270908,.72399843,.58473831,,,,54614.848
2006,Hispanic,Illinois,2nd Generation,.067586876,.45252895,.13765174,.85004401,.74839211,.60142362,.60829675,,,,42478.215
2006,White,Florida,2nd Generation,.031953685,.65238523,.36154738,.78374749,.68464977,.54687721,.48805189,,,,49775.973
2006,Hispanic,Florida,2nd Generation,.131855,.60350704,.3019948,.73031467,.82352209,.5813728,.51973283,,,,42478.215
2006,White,Texas,2nd Generation,.018180506,.86811,.54683852,.8487606,.80790704,.63294554,.48648858,,,,55918.324
2006,Hispanic,Texas,2nd Generation,.24334151,.4441435,.16321719,.65099835,.75403392,.66046935,.60329443,,,,36987.602
2006,White,California,2nd Generation,.019500999,.76908726,.42190027,.87830055,.8078984,.62945336,.54009646,,,,54639.121
2006,Hispanic,California,2nd Generation,.11324771,.57431149,.18341257,.76349592,.76223022,.54438484,.61794341,,,,40123.707
2006,White,New York,3rd Generation,.037903007,.65103388,.39063331,.88564765,.82472569,.65249443,.55391085,,,,49817.238
2006,Hispanic,New York,3rd Generation,.035357788,.68036258,.42865676,.87478119,.75748998,.46356568,.49394587,,,,54614.848
2006,White,New Jersey,3rd Generation,.027484946,.67355853,.4534741,.90467256,.82729983,.72946829,.60477626,,,,60683.164
2006,Hispanic,New Jersey,3rd Generation,.11270311,.40670317,.28627023,.72472435,.81553376,.42829195,.51698393,,,,42479.43
2006,White,Illinois,3rd Generation,.040875994,.67042816,.37077186,.89711761,.83858418,.70300841,.57824546,,,,48547.746
2006,Hispanic,Illinois,3rd Generation,.09270443,.58964676,.29448828,.74613261,.83225983,.58481312,.63746256,,,,41837.402
2006,White,Florida,3rd Generation,.059187621,.64649421,.31836194,.79985815,.83504093,.64219105,.50584584,,,,46119.207
2006,Hispanic,Florida,3rd Generation,.12538691,.50112867,.26673618,.63816184,.82669473,.56132537,.44862622,,,,36409.898
2006,White,Texas,3rd Generation,.0461707,.6781714,.35474771,.83495951,.82222581,.74092001,.60012805,,,,48546.531
2006,Hispanic,Texas,3rd Generation,.21409148,.40930319,.13044806,.67901707,.75812995,.63551581,.62377709,,,,35196.234
2006,White,California,3rd Generation,.03300181,.73795301,.39378557,.87967211,.78731167,.63458776,.54181439,,,,60027.785
2006,Hispanic,California,3rd Generation,.10587579,.48603967,.12980518,.82589406,.77015769,.59133613,.60619056,,,,42480.645
2006,White,New York,All,.039780129,.65694153,.40492168,.88307548,.81757885,.66348797,.56437904,.10795054,.08704897,.80500048,48825.676
2006,Hispanic,New York,All,.26748174,.38451239,.1837585,.69302875,.72444314,.5404886,.65835726,.60193747,.31510925,.082953304,32768.91
2006,White,New Jersey,All,.031940334,.67744434,.46277848,.90175045,.82331836,.72701228,.59957808,.082963683,.089539163,.82749718,60683.164
2006,Hispanic,New Jersey,All,.22751807,.3329851,.14037453,.61438644,.75978833,.58416921,.71603036,.64969152,.2956906,.054617863,32768.91
2006,White,Illinois,All,.040125985,.67241555,.38372108,.88877237,.82802796,.71134967,.57910901,.06970568,.044353116,.88594121,48546.531
2006,Hispanic,Illinois,All,.31480584,.32633337,.13128006,.66724473,.76330978,.68451446,.73900062,.61443508,.23644698,.14911792,32768.91
2006,White,Florida,All,.057632111,.65109533,.33490974,.79453027,.82554924,.65063506,.5101006,.082707226,.051255044,.86603773,46331.598
2006,Hispanic,Florida,All,.21120337,.46866491,.25964561,.61073375,.80696571,.63881344,.56584328,.65322977,.27005959,.076710671,31338
2006,White,Texas,All,.047316011,.68537211,.3671591,.83323169,.81793332,.74140757,.59899843,.032977231,.031703033,.93531972,48564.738
2006,Hispanic,Texas,All,.3893362,.3029213,.1043013,.56023353,.74000025,.6943416,.66831362,.45072067,.15378568,.39549366,29127.92
2006,White,California,All,.038529191,.74280405,.41250491,.87422466,.79027355,.64612526,.54846531,.10697822,.077675745,.815346,59469.5
2006,Hispanic,California,All,.38058349,.30341706,.090064012,.62975937,.74642777,.66583472,.7121284,.65401745,.16617347,.17980909,30341.582
2007,White,New York,1st Generation,.087948896,.65204412,.48014498,.81591177,.79155713,.74338728,.53841484,,,,52909.473
2007,Hispanic,New York,1st Generation,.35262519,.24416582,.096577048,.61056203,.69344389,.63567531,.71438414,,,,27037.813
2007,White,New Jersey,1st Generation,.068728082,.62505782,.4593206,.80044192,.76983631,.72796947,.53060043,,,,53451.402
2007,Hispanic,New Jersey,1st Generation,.29777744,.30161917,.12380051,.48766091,.7518729,.66453594,.70355457,,,,28213.369
2007,White,Illinois,1st Generation,.068552904,.60543221,.41765714,.69810021,.8495242,.80318087,.50844842,,,,41144.496
2007,Hispanic,Illinois,1st Generation,.43292305,.25384498,.11726433,.59557819,.71675432,.7631098,.6681208,,,,30564.484
2007,White,Florida,1st Generation,.11484678,.57624668,.38454613,.75232333,.79376036,.85561603,.55640739,,,,47022.281
2007,Hispanic,Florida,1st Generation,.2429783,.39736328,.19428638,.51916897,.82966459,.70555568,.59815842,,,,25862.256
2007,White,Texas,1st Generation,.13504392,.73475701,.52019632,.81000364,.66541439,.73647439,.56489486,,,,41144.496
2007,Hispanic,Texas,1st Generation,.58944213,.17148729,.077442102,.35771185,.7366907,.76908869,.74761093,,,,23511.141
2007,White,California,1st Generation,.066529781,.75992769,.5322504,.85047007,.78534341,.70047969,.53162277,,,,58777.852
2007,Hispanic,California,1st Generation,.52174819,.18598962,.060391951,.53755027,.71009558,.73423553,.7531029,,,,25862.256
2007,White,New York,2nd Generation,.017667243,.72597408,.44718975,.85660374,.77649784,.66676581,.58016336,,,,59027.07
2007,Hispanic,New York,2nd Generation,.1853666,.53343976,.14797528,.79514712,.65349555,.37200755,.540654,,,,44318.5
2007,White,New Jersey,2nd Generation,.051442977,.71800077,.51842684,.93470913,.85260785,.61192268,.48293594,,,,54146.156
2007,Hispanic,New Jersey,2nd Generation,.16072316,.45170382,.231309,.8108784,.74615371,.51839781,.6332891,,,,50796.996
2007,White,Illinois,2nd Generation,.045238078,.72909081,.4455741,.92390078,.72460896,.69111753,.54731202,,,,52900.066
2007,Hispanic,Illinois,2nd Generation,.081733242,.57368577,.16631491,.83510888,.79523832,.48645201,.49180943,,,,47022.281
2007,White,Florida,2nd Generation,.06046937,.64416635,.36438349,.81549722,.83185661,.62666225,.4240824,,,,47081.059
2007,Hispanic,Florida,2nd Generation,.1234459,.60567302,.25870463,.67614347,.78311974,.65920639,.58872694,,,,41619.422
2007,White,Texas,2nd Generation,.049839854,.75426447,.44268951,.84240168,.78092098,.62446088,.45284802,,,,52929.457
2007,Hispanic,Texas,2nd Generation,.17489167,.50443816,.20589246,.6560058,.83567828,.67085677,.63129187,,,,32919.125
2007,White,California,2nd Generation,.035844285,.75802803,.49899644,.89790136,.85488921,.6167106,.48323274,,,,58780.203
2007,Hispanic,California,2nd Generation,.10722799,.54204321,.2488883,.81184357,.80404693,.58444124,.62207001,,,,41262.051
2007,White,New York,3rd Generation,.037790004,.64248282,.38860872,.89067692,.84063208,.63069242,.51634645,,,,50354.988
2007,Hispanic,New York,3rd Generation,.12348487,.58989364,.30810603,.80563259,.80978268,.59180129,.64521235,,,,47022.281
2007,White,New Jersey,3rd Generation,.02828292,.70745146,.47976011,.86755645,.79233694,.67414343,.51540464,,,,64655.637
2007,Hispanic,New Jersey,3rd Generation,.083189271,.3713125,.16455157,.69846755,.70465559,.55093414,.56635213,,,,39968.941
2007,White,Illinois,3rd Generation,.045625418,.6573177,.36421004,.890764,.82996005,.63455594,.48347902,,,,47022.281
2007,Hispanic,Illinois,3rd Generation,.072895639,.41530699,.15517265,.76541376,.69603777,.48970845,.58365047,,,,39054.355
2007,White,Florida,3rd Generation,.044015132,.63852322,.32083422,.82249445,.83054113,.61605483,.42388043,,,,47022.281
