year,wbhao,state,igen,lths,college,hinsured,employed,married2,children,gen1,gen2,gen3,rincp_all
2003,Hispanic,New York,All,.31409428,.17790581,.61030346,.70527929,.55167001,.6237911,.60118109,.32282183,.075997062,23977.449
2003,White,New Jersey,All,.037658095,.42782292,.89262176,.82241726,.7283144,.61456198,.094090305,.081054062,.82485563,52584.391
2003,Hispanic,New Jersey,All,.23601834,.23685947,.67087132,.74497133,.6152429,.64009488,.64452058,.31973878,.03574061,32936.059
2003,White,Illinois,All,.040821884,.36630186,.89286137,.81102121,.7190761,.58462274,.059993681,.050596684,.88940966,42325.469
2003,Hispanic,Illinois,All,.37181684,.081071943,.66899943,.74168336,.70404816,.69601238,.66052544,.23867972,.10079484,26348.846
2003,White,Florida,All,.05657769,.33577973,.84635782,.80784369,.67872733,.53220826,.077319257,.060867418,.86181331,39602.316
2003,Hispanic,Florida,All,.19259882,.22782971,.63734835,.7533654,.66119003,.59519786,.63106614,.26262698,.10630687,25821.869
2003,White,Texas,All,.044255018,.38710624,.83851528,.81916195,.72741449,.57916629,.03147452,.028413529,.94011194,44793.039
2003,Hispanic,Texas,All,.40725401,.11603074,.53084159,.72745597,.68286407,.70594484,.47195399,.15572008,.37232593,21753.607
2003,White,California,All,.03016114,.41189468,.88212055,.80527848,.64756495,.54994786,.10670488,.074532069,.81876308,46110.48
2003,Hispanic,California,All,.41793633,.089828596,.64122844,.73647845,.66242349,.7218883,.67512482,.1522122,.17266299,25031.404
2004,White,New York,1st Generation,.072549663,.4069134,.81602502,.75124836,.74747509,.60590732,,,,32216.877
2004,Hispanic,New York,1st Generation,.3242369,.17128846,.58999026,.69249547,.60037643,.63592947,,,,21321.129
2004,White,New Jersey,1st Generation,.036012582,.43998039,.74540484,.74160427,.82256222,.65179288,,,,38660.25
2004,Hispanic,New Jersey,1st Generation,.28523186,.18034264,.56342,.79848981,.64819229,.63280964,,,,26288.971
2004,White,Illinois,1st Generation,.04407068,.40890306,.75807428,.7160998,.83271259,.6914559,,,,28350.852
2004,Hispanic,Illinois,1st Generation,.44631377,.068050817,.57996005,.7462334,.75161672,.77526867,,,,21907.477
2004,White,Florida,1st Generation,.05578823,.36762208,.80589771,.77641511,.76420707,.66759604,,,,32216.877
2004,Hispanic,Florida,1st Generation,.2226139,.25395617,.60959524,.76592135,.68392783,.59349883,,,,25773.502
2004,White,Texas,1st Generation,.039151713,.67202479,.85827249,.80516148,.74264628,.66669846,,,,45103.625
2004,Hispanic,Texas,1st Generation,.58973622,.067406334,.36997205,.70581931,.76503485,.78739387,,,,19330.125
2004,White,California,1st Generation,.039417163,.49288988,.80087239,.74143714,.7545203,.58699954,,,,36979.82
2004,Hispanic,California,1st Generation,.53801131,.07353507,.55135161,.70165455,.72104353,.78002912,,,,20631.688
2004,White,New York,2nd Generation,.015406542,.47741339,.89933103,.74209774,.68303335,.50885892,,,,48969.652
2004,Hispanic,New York,2nd Generation,.21870814,.1441305,.78723884,.73120052,.49285787,.55936253,,,,29639.525
2004,White,New Jersey,2nd Generation,0,.58619237,.95440894,.85164458,.74681252,.62737101,,,,51547.004
2004,Hispanic,New Jersey,2nd Generation,.23114298,.25585282,.69465715,.82812154,.52233714,.62638861,,,,35357.379
2004,White,Illinois,2nd Generation,.010644328,.46611014,.91963691,.85602462,.74426949,.56265491,,,,53019.957
2004,Hispanic,Illinois,2nd Generation,.092687353,.21759945,.85399389,.83810055,.59925336,.70741987,,,,46392.301
2004,White,Florida,2nd Generation,.021180769,.41931099,.83644623,.83958226,.64883041,.61598641,,,,46138.434
2004,Hispanic,Florida,2nd Generation,.09686359,.2870326,.82127661,.83109063,.57170409,.56242776,,,,38454.063
2004,White,Texas,2nd Generation,.035856418,.43913791,.82763737,.77699751,.57568699,.44496691,,,,45402.598
2004,Hispanic,Texas,2nd Generation,.23280104,.14579464,.58972937,.7585777,.57241488,.61843699,,,,25773.502
2004,White,California,2nd Generation,.034953665,.44036806,.92581594,.80542803,.63329887,.53283882,,,,54536.727
2004,Hispanic,California,2nd Generation,.10059506,.18330276,.7980516,.82237345,.56117636,.62092805,,,,38660.25
2004,White,New York,3rd Generation,.038839839,.38504878,.90613174,.79625523,.66935563,.57575887,,,,43814.953
2004,Hispanic,New York,3rd Generation,.1077958,.17094012,.80420232,.76646525,.35845724,.59359813,,,,32397.291
2004,White,New Jersey,3rd Generation,.021306565,.43176052,.91066206,.81597686,.73651838,.60783696,,,,51664.273
2004,Hispanic,New Jersey,3rd Generation,.22906835,.12304079,.87819135,.71958745,.73556089,.48830771,,,,25129.164
2004,White,Illinois,3rd Generation,.042013384,.32812667,.89559728,.81951803,.68476546,.57600021,,,,42887.105
2004,Hispanic,Illinois,3rd Generation,.13054362,.15865518,.86750078,.82518965,.41262311,.56667817,,,,41237.602
2004,White,Florida,3rd Generation,.042929828,.32070205,.85248375,.81037039,.67457533,.526999,,,,39948.926
2004,Hispanic,Florida,3rd Generation,.10217454,.33534652,.73709816,.84286553,.74452847,.58509779,,,,27742.596
2004,White,Texas,3rd Generation,.042992346,.34170514,.82910508,.80431491,.70248115,.58812064,,,,41256.934
2004,Hispanic,Texas,3rd Generation,.20371695,.11821543,.68251568,.76412565,.66957325,.62711471,,,,26314.744
2004,White,California,3rd Generation,.026620984,.41707829,.88630581,.7865591,.64938164,.54855943,,,,50387.195
2004,Hispanic,California,3rd Generation,.092736296,.15190014,.82128525,.75441927,.53089124,.58362079,,,,41063.629
2004,White,New York,All,.040455382,.39606133,.89538062,.78618276,.6793974,.57294762,.11232334,.092639871,.79503679,42526.277
2004,Hispanic,New York,All,.26438072,.16016842,.68713826,.71402997,.53773564,.60137832,.51414031,.40846506,.077394627,23196.15
2004,White,New Jersey,All,.021255763,.44404599,.89674693,.81089741,.74621177,.61384559,.10379935,.074027702,.82217294,51547.004
2004,Hispanic,New Jersey,All,.26469493,.20021151,.62482601,.80262786,.61454844,.6214323,.62279922,.312345,.064855799,29685.918
2004,White,Illinois,All,.040715508,.33838698,.88970369,.81590974,.69492137,.58125371,.050668605,.04469743,.90463394,42624.215
2004,Hispanic,Illinois,All,.32355231,.11496703,.68007982,.77776688,.67509198,.73448026,.64038402,.24316932,.11644664,29639.525
2004,White,Florida,All,.042675141,.32977042,.84807909,.8094576,.67987031,.54257238,.075210825,.056176145,.868613,39369.023
2004,Hispanic,Florida,All,.1772847,.27017376,.67940015,.79066789,.65799534,.58414376,.63588154,.27772856,.086389907,27216.816
2004,White,Texas,All,.042648464,.35561332,.83002758,.803514,.69996506,.58638167,.033154152,.030346097,.93649977,41881.938
2004,Hispanic,Texas,All,.38685268,.098997578,.52346468,.73628414,.69862503,.69992518,.4626976,.15560257,.38169983,22487.379
2004,White,California,All,.028560495,.42665744,.88033104,.78325701,.65911978,.55139846,.10383528,.073303521,.82286119,48969.652
2004,Hispanic,California,All,.39794189,.10298396,.63356143,.72833306,.66516829,.7231974,.68284887,.1463355,.17081562,25773.502
2005,White,New York,1st Generation,.083907992,.39574856,.79612815,.72602141,.73043275,.58418775,,,,31331.727
2005,Hispanic,New York,1st Generation,.34211904,.16704349,.66953862,.71585286,.59931701,.69953996,,,,21558.285
2005,White,New Jersey,1st Generation,.07502114,.46580771,.81674194,.77838373,.82121754,.64509284,,,,42787.82
2005,Hispanic,New Jersey,1st Generation,.33187023,.19774926,.59324676,.77529424,.57702446,.66811419,,,,25095.496
2005,White,Illinois,1st Generation,.043818109,.41917357,.85841322,.76081789,.89112699,.71405125,,,,44073.965
2005,Hispanic,Illinois,1st Generation,.45840561,.082581513,.6381948,.67077243,.72840106,.76496494,,,,20879.453
2005,White,Florida,1st Generation,.073433906,.33633992,.75560921,.76823163,.79063129,.63588375,,,,28232.432
2005,Hispanic,Florida,1st Generation,.24843578,.18323983,.54070067,.77394813,.68428802,.55562866,,,,22585.945
2005,White,Texas,1st Generation,.062192854,.56739622,.77042359,.84305096,.7684924,.58713633,,,,52700.539
2005,Hispanic,Texas,1st Generation,.59470552,.069405541,.38303611,.71405935,.73833448,.7264784,,,,18821.621
2005,White,California,1st Generation,.06427566,.52771306,.81792772,.75454313,.69749409,.59206271,,,,37643.242
2005,Hispanic,California,1st Generation,.52924645,.064320736,.5656237,.71166682,.70595628,.77324843,,,,20829.262
2005,White,New York,2nd Generation,.028417297,.47299513,.87562704,.69661218,.64510834,.50479096,,,,40152.793
2005,Hispanic,New York,2nd Generation,.16302873,.17638867,.82231605,.70904839,.49138635,.6241979,,,,32538.82
2005,White,New Jersey,2nd Generation,.0090838429,.53938347,.94569463,.86233443,.74355251,.56025988,,,,56715.82
2005,Hispanic,New Jersey,2nd Generation,.21702111,.15223061,.633205,.81334507,.5594058,.71153641,,,,28709.246
2005,White,Illinois,2nd Generation,.012967144,.51680911,.88862365,.87920672,.75748533,.62485039,,,,52967.809
2005,Hispanic,Illinois,2nd Generation,.054059528,.21761675,.8040995,.75599498,.56420404,.61845422,,,,35133.695
2005,White,Florida,2nd Generation,.053389791,.31505749,.7868892,.80736387,.56986862,.49327391,,,,39255.629
2005,Hispanic,Florida,2nd Generation,.10171118,.31902614,.779145,.8348555,.64579415,.57881391,,,,35200.195
2005,White,Texas,2nd Generation,.017048864,.51782644,.89973664,.85110694,.6384365,.4890447,,,,40406.258
2005,Hispanic,Texas,2nd Generation,.21828038,.14565283,.70726556,.82254803,.65843093,.63361388,,,,27605.045
2005,White,California,2nd Generation,.034952924,.47393808,.82161748,.774912,.55533135,.50215298,,,,49563.605
2005,Hispanic,California,2nd Generation,.12960175,.16478084,.788737,.76476103,.57286245,.63279021,,,,33477.391
2005,White,New York,3rd Generation,.037867684,.36604604,.88869846,.81547588,.67129588,.5727964,,,,43626.008
2005,Hispanic,New York,3rd Generation,.096109547,.22248897,.75260407,.76830673,.40517661,.57883722,,,,33878.918
2005,White,New Jersey,3rd Generation,.022180019,.45522079,.91832358,.83332551,.7432065,.63916004,,,,55210.09
2005,Hispanic,New Jersey,3rd Generation,.046258185,.25992376,1,.90385234,.65626919,.27741599,,,,61845.34
2005,White,Illinois,3rd Generation,.042015135,.350234,.91242939,.83033967,.72223824,.59979117,,,,43917.117
2005,Hispanic,Illinois,3rd Generation,.10384895,.24232961,.86674869,.83935821,.44307598,.4958896,,,,38270.629
2005,White,Florida,3rd Generation,.044200286,.31116742,.81749547,.81667393,.68356258,.55568695,,,,37759.938
2005,Hispanic,Florida,3rd Generation,.17059718,.38058835,.73540652,.87617522,.6454584,.50858647,,,,37643.242
2005,White,Texas,3rd Generation,.052311197,.35054329,.83965319,.80811155,.70787156,.58574176,,,,40780.18
2005,Hispanic,Texas,3rd Generation,.22605547,.13486128,.63338238,.75393492,.62263942,.60080194,,,,26350.27
2005,White,California,3rd Generation,.025594495,.40154287,.89399117,.78240269,.60406971,.52801436,,,,46426.668
2005,Hispanic,California,3rd Generation,.11473455,.12558204,.79813433,.81066972,.57941544,.57718891,,,,36388.469
2005,White,New York,All,.042430688,.37944302,.87655818,.79392111,.67585778,.56785327,.11808933,.09246859,.78944206,40804.02
2005,Hispanic,New York,All,.25800371,.17481343,.73123461,.71756041,.54498374,.66278785,.55996644,.36069021,.079343341,25537.176
2005,White,New Jersey,All,.025944155,.46399552,.91129023,.83083421,.7505824,.6324268,.094139725,.092417203,.81344306,53977.902
2005,Hispanic,New Jersey,All,.27976266,.18729657,.62925285,.79453146,.57618773,.65881258,.63276768,.30907416,.058158167,27143.287
2005,White,Illinois,All,.040866889,.36153609,.9081862,.82831496,.73381138,.60767329,.059504949,.043222718,.89727235,43917.117
2005,Hispanic,Illinois,All,.28819972,.14588483,.72101581,.72131574,.63719165,.68131626,.55981302,.28388917,.15629779,27605.045
2005,White,Florida,All,.047101248,.31350219,.81090188,.81210685,.68821001,.56009072,.086481884,.040565882,.87295222,37643.242
2005,Hispanic,Florida,All,.19898644,.23720114,.62552398,.79904932,.6701104,.55956018,.63226277,.30231375,.065423533,27605.045
2005,White,Texas,All,.051514786,.36177042,.83953041,.81040978,.70746595,.58283186,.028244682,.030500377,.94125491,41407.566
2005,Hispanic,Texas,All,.39481527,.10632363,.52917838,.74595374,.68139726,.66370928,.46097472,.15158103,.38744423,22585.945
2005,White,California,All,.03048777,.4207198,.88022333,.77882075,.61040837,.53294003,.10791938,.076810896,.81526971,45577.184
2005,Hispanic,California,All,.39829195,.08970917,.63892531,.73676962,.66436207,.71838862,.67884701,.14577438,.17537861,25095.496
2006,White,New York,1st Generation,.0609079,.46879819,.84734565,.77542621,.73480046,.63047361,,,,36409.898
2006,Hispanic,New York,1st Generation,.35625944,.14842848,.60740721,.72413456,.61514157,.71401757,,,,21852.008
2006,White,New Jersey,1st Generation,.086192593,.54743838,.88391489,.81345373,.71122241,.62983555,,,,48556.242
2006,Hispanic,New Jersey,1st Generation,.26742709,.1340185,.54086757,.76070988,.60457766,.7067225,,,,24273.266
2006,White,Illinois,1st Generation,.04823634,.41169211,.75092149,.73542261,.80931616,.58650303,,,,27307.424
2006,Hispanic,Illinois,1st Generation,.46384272,.089218929,.5777545,.75231683,.74068612,.81394047,,,,22331.404
2006,White,Florida,1st Generation,.057257529,.49167591,.74542397,.81347841,.80335391,.56831688,,,,36721.809
2006,Hispanic,Florida,1st Generation,.25408542,.24130487,.55807537,.79780412,.67166024,.5986715,,,,24273.266
2006,White,Texas,1st Generation,.1078098,.54644132,.7692982,.70582736,.85950744,.67512065,,,,30426.539
2006,Hispanic,Texas,1st Generation,.59292144,.061256234,.42503563,.71930373,.75751662,.72957754,,,,18204.949
2006,White,California,1st Generation,.094472915,.54835445,.8297472,.80005062,.74616438,.6052323,,,,46462.672
2006,Hispanic,California,1st Generation,.52403384,.055419862,.54185617,.7358886,.71717477,.76518446,,,,20328.859
2006,White,New York,2nd Generation,.030938335,.45784166,.90359747,.80376112,.67671722,.57922041,,,,41264.551
2006,Hispanic,New York,2nd Generation,.15900134,.18677759,.8087405,.71633291,.4181329,.59531391,,,,29127.92
2006,White,New Jersey,2nd Generation,.02284769,.47032446,.891271,.79566282,.71894473,.52350235,,,,46137.41
2006,Hispanic,New Jersey,2nd Generation,.16103774,.12739117,.75554144,.7474665,.56812018,.77324802,,,,36288.531
2006,White,Illinois,2nd Generation,.012398436,.59841847,.93872643,.76270908,.72399843,.58473831,,,,36409.898
2006,Hispanic,Illinois,2nd Generation,.067586876,.13765174,.85004401,.74839211,.60142362,.60829675,,,,36409.898
2006,White,Florida,2nd Generation,.031953685,.36154738,.78374749,.68464977,.54687721,.48805189,,,,36409.898
2006,Hispanic,Florida,2nd Generation,.131855,.3019948,.73031467,.82352209,.5813728,.51973283,,,,33988.641
2006,White,Texas,2nd Generation,.018180506,.54683852,.8487606,.80790704,.63294554,.48648858,,,,46119.207
2006,Hispanic,Texas,2nd Generation,.24334151,.16321719,.65099835,.75403392,.66046935,.60329443,,,,26700.592
2006,White,California,2nd Generation,.019500999,.42190027,.87830055,.8078984,.62945336,.54009646,,,,46726.035
2006,Hispanic,California,2nd Generation,.11324771,.18341257,.76349592,.76223022,.54438484,.61794341,,,,31555.246
2006,White,New York,3rd Generation,.037903007,.39063331,.88564765,.82472569,.65249443,.55391085,,,,43704.016
2006,Hispanic,New York,3rd Generation,.035357788,.42865676,.87478119,.75748998,.46356568,.49394587,,,,48546.531
2006,White,New Jersey,3rd Generation,.027484946,.4534741,.90467256,.82729983,.72946829,.60477626,,,,51484.813
2006,Hispanic,New Jersey,3rd Generation,.11270311,.28627023,.72472435,.81553376,.42829195,.51698393,,,,37209.703
2006,White,Illinois,3rd Generation,.040875994,.37077186,.89711761,.83858418,.70300841,.57824546,,,,42660.266
2006,Hispanic,Illinois,3rd Generation,.09270443,.29448828,.74613261,.83225983,.58481312,.63746256,,,,36434.172
2006,White,Florida,3rd Generation,.059187621,.31836194,.79985815,.83504093,.64219105,.50584584,,,,40055.742
2006,Hispanic,Florida,3rd Generation,.12538691,.26673618,.63816184,.82669473,.56132537,.44862622,,,,30341.582
2006,White,Texas,3rd Generation,.0461707,.35474771,.83495951,.82222581,.74092001,.60012805,,,,42478.215
2006,Hispanic,Texas,3rd Generation,.21409148,.13044806,.67901707,.75812995,.63551581,.62377709,,,,27914.256
2006,White,California,3rd Generation,.03300181,.39378557,.87967211,.78731167,.63458776,.54181439,,,,48558.668
2006,Hispanic,California,3rd Generation,.10587579,.12980518,.82589406,.77015769,.59133613,.60619056,,,,36415.969
2006,White,New York,All,.039780129,.40492168,.88307548,.81757885,.66348797,.56437904,.10795054,.08704897,.80500048,42523.121
2006,Hispanic,New York,All,.26748174,.1837585,.69302875,.72444314,.5404886,.65835726,.60193747,.31510925,.082953304,24273.266
2006,White,New Jersey,All,.031940334,.46277848,.90175045,.82331836,.72701228,.59957808,.082963683,.089539163,.82749718,50973.859
2006,Hispanic,New Jersey,All,.22751807,.14037453,.61438644,.75978833,.58416921,.71603036,.64969152,.2956906,.054617863,26700.592
2006,White,Illinois,All,.040125985,.38372108,.88877237,.82802796,.71134967,.57910901,.06970568,.044353116,.88594121,42480.645
2006,Hispanic,Illinois,All,.31480584,.13128006,.66724473,.76330978,.68451446,.73900062,.61443508,.23644698,.14911792,25244.197
2006,White,Florida,All,.057632111,.33490974,.79453027,.82554924,.65063506,.5101006,.082707226,.051255044,.86603773,39480.469
2006,Hispanic,Florida,All,.21120337,.25964561,.61073375,.80696571,.63881344,.56584328,.65322977,.27005959,.076710671,26223.623
2006,White,Texas,All,.047316011,.3671591,.83323169,.81793332,.74140757,.59899843,.032977231,.031703033,.93531972,42478.215
2006,Hispanic,Texas,All,.3893362,.1043013,.56023353,.74000025,.6943416,.66831362,.45072067,.15378568,.39549366,22452.771
2006,White,California,All,.038529191,.41250491,.87422466,.79027355,.64612526,.54846531,.10697822,.077675745,.815346,48546.531
2006,Hispanic,California,All,.38058349,.090064012,.62975937,.74642777,.66583472,.7121284,.65401745,.16617347,.17980909,24273.266
2007,White,New York,1st Generation,.087948896,.48014498,.81591177,.79155713,.74338728,.53841484,,,,47022.281
2007,Hispanic,New York,1st Generation,.35262519,.096577048,.61056203,.69344389,.63567531,.71438414,,,,19984.471
2007,White,New Jersey,1st Generation,.068728082,.4593206,.80044192,.76983631,.72796947,.53060043,,,,44095.145
2007,Hispanic,New Jersey,1st Generation,.29777744,.12380051,.48766091,.7518729,.66453594,.70355457,,,,23628.697
2007,White,Illinois,1st Generation,.068552904,.41765714,.69810021,.8495242,.80318087,.50844842,,,,35272.59
2007,Hispanic,Illinois,1st Generation,.43292305,.11726433,.59557819,.71675432,.7631098,.6681208,,,,24443.357
2007,White,Florida,1st Generation,.11484678,.38454613,.75232333,.79376036,.85561603,.55640739,,,,31740.041
2007,Hispanic,Florida,1st Generation,.2429783,.19428638,.51916897,.82966459,.70555568,.59815842,,,,23511.141
2007,White,Texas,1st Generation,.13504392,.52019632,.81000364,.66541439,.73647439,.56489486,,,,31930.48
2007,Hispanic,Texas,1st Generation,.58944213,.077442102,.35771185,.7366907,.76908869,.74761093,,,,17633.355
2007,White,California,1st Generation,.066529781,.5322504,.85047007,.78534341,.70047969,.53162277,,,,47139.84
2007,Hispanic,California,1st Generation,.52174819,.060391951,.53755027,.71009558,.73423553,.7531029,,,,21160.027
2007,White,New York,2nd Generation,.017667243,.44718975,.85660374,.77649784,.66676581,.58016336,,,,47648.855
2007,Hispanic,New York,2nd Generation,.1853666,.14797528,.79514712,.65349555,.37200755,.540654,,,,29324.271
2007,White,New Jersey,2nd Generation,.051442977,.51842684,.93470913,.85260785,.61192268,.48293594,,,,52900.066
2007,Hispanic,New Jersey,2nd Generation,.16072316,.231309,.8108784,.74615371,.51839781,.6332891,,,,45340.059
2007,White,Illinois,2nd Generation,.045238078,.4455741,.92390078,.72460896,.69111753,.54731202,,,,38245.574
2007,Hispanic,Illinois,2nd Generation,.081733242,.16631491,.83510888,.79523832,.48645201,.49180943,,,,35266.711
2007,White,Florida,2nd Generation,.06046937,.36438349,.81549722,.83185661,.62666225,.4240824,,,,39968.941
2007,Hispanic,Florida,2nd Generation,.1234459,.25870463,.67614347,.78311974,.65920639,.58872694,,,,37617.824
2007,White,Texas,2nd Generation,.049839854,.44268951,.84240168,.78092098,.62446088,.45284802,,,,46328.703
2007,Hispanic,Texas,2nd Generation,.17489167,.20589246,.6560058,.83567828,.67085677,.63129187,,,,29341.904
2007,White,California,2nd Generation,.035844285,.49899644,.89790136,.85488921,.6167106,.48323274,,,,55251.18
2007,Hispanic,California,2nd Generation,.10722799,.2488883,.81184357,.80404693,.58444124,.62207001,,,,35272.59
2007,White,New York,3rd Generation,.037790004,.38860872,.89067692,.84063208,.63069242,.51634645,,,,43968.184
2007,Hispanic,New York,3rd Generation,.12348487,.30810603,.80563259,.80978268,.59180129,.64521235,,,,38793.383
2007,White,New Jersey,3rd Generation,.02828292,.47976011,.86755645,.79233694,.67414343,.51540464,,,,52900.066
2007,Hispanic,New Jersey,3rd Generation,.083189271,.16455157,.69846755,.70465559,.55093414,.56635213,,,,35301.977
2007,White,Illinois,3rd Generation,.045625418,.36421004,.890764,.82996005,.63455594,.48347902,,,,41144.496
2007,Hispanic,Illinois,3rd Generation,.072895639,.15517265,.76541376,.69603777,.48970845,.58365047,,,,32915.598
2007,White,Florida,3rd Generation,.044015132,.32083422,.82249445,.83054113,.61605483,.42388043,,,,41144.496
2007,Hispanic,Florida,3rd Generation,.10757089,.17576706,.77893806,.74685282,.34647074,.37995431,,,,33338.797
2007,White,Texas,3rd Generation,.047372911,.37650174,.83413857,.81627744,.71882391,.49714077,,,,42907.832
2007,Hispanic,Texas,3rd Generation,.17562348,.13001482,.69368601,.8114273,.59877449,.59612948,,,,29390.102
2007,White,California,3rd Generation,.033833608,.40917474,.88033688,.80249429,.604141,.47541153,,,,48288.355
2007,Hispanic,California,3rd Generation,.1081995,.1739419,.8026197,.7869575,.54963142,.60171407,,,,35266.711
2007,White,New York,All,.041319676,.40314573,.87997347,.83005834,.64552748,.52407241,.10444839,.08494579,.81060582,44671.168
2007,Hispanic,New York,All,.27776,.13523872,.68676937,.69454169,.55286455,.65535331,.59344488,.29561162,.11094349,23511.141
2007,White,New Jersey,All,.03455634,.48034871,.86502564,.79430616,.67554897,.51468927,.11237671,.074625276,.812998,51277.797
2007,Hispanic,New Jersey,All,.24358767,.15838358,.59711707,.74723488,.61391085,.67408365,.6397512,.29813245,.062116362,28213.369
2007,White,Illinois,All,.047352981,.37298641,.87797207,.82537144,.65069133,.48906982,.076324269,.057728857,.86594689,41144.496
2007,Hispanic,Illinois,All,.28908572,.13572529,.68371803,.73558444,.65114343,.60857886,.59374022,.27465984,.13159993,27627.941
2007,White,Florida,All,.051255409,.32901576,.81586182,.82735384,.63792741,.43565154,.088732034,.058054496,.85321349,41144.496
2007,Hispanic,Florida,All,.20499015,.20933527,.57391417,.81308889,.67265177,.5828594,.69006652,.25065428,.0592792,27037.813
2007,White,Texas,All,.05072505,.38459575,.83358985,.80920756,.71553034,.49779862,.03705823,.041834813,.92110693,42437.609
2007,Hispanic,Texas,All,.36796138,.11822542,.53114265,.78071517,.69001269,.67244828,.46508297,.16686435,.36805266,23511.141
2007,White,California,All,.037885573,.4308773,.8781569,.80456018,.61660111,.48271993,.11910552,.078416944,.80247754,49138.285
2007,Hispanic,California,All,.37366837,.11493643,.63406318,.74076152,.67468715,.70274597,.64236581,.18593474,.17169945,24105.973
2008,White,New York,1st Generation,.064603701,.46271124,.74114895,.74936116,.65471756,.39964697,,,,34294.156
2008,Hispanic,New York,1st Generation,.26362243,.18738201,.64008379,.71424747,.58865047,.6612699,,,,21326.393
2008,White,New Jersey,1st Generation,.054514498,.42455652,.83442461,.86373293,.74398899,.58784503,,,,48011.82
2008,Hispanic,New Jersey,1st Generation,.27987507,.1046847,.42909968,.81937462,.64114738,.65193403,,,,24005.91
2008,White,Illinois,1st Generation,.03691157,.46506804,.74500704,.81537366,.76776075,.51518142,,,,34294.156
2008,Hispanic,Illinois,1st Generation,.5123353,.050972555,.52499622,.76561141,.79342252,.67313904,,,,25158.193
2008,White,Florida,1st Generation,.027716346,.40306172,.78622013,.7963047,.64473724,.45888132,,,,34294.156
2008,Hispanic,Florida,1st Generation,.18740052,.20662172,.52557242,.77674848,.68801749,.54850602,,,,22862.771
2008,White,Texas,1st Generation,.10928386,.50412065,.66861266,.87075055,.59049791,.46824235,,,,34351.313
2008,Hispanic,Texas,1st Generation,.54781145,.069863297,.36872378,.71247941,.74443543,.6838786,,,,20576.494
2008,White,California,1st Generation,.052594636,.56852734,.84597427,.74651557,.727391,.56305802,,,,45725.543
2008,Hispanic,California,1st Generation,.50290239,.073382087,.54057002,.69215471,.72494704,.74655581,,,,19433.355
2008,White,New York,2nd Generation,.029885843,.46244889,.96869093,.81252509,.6349349,.51444036,,,,49269.27
2008,Hispanic,New York,2nd Generation,.16811113,.21280546,.76060778,.75218815,.3320069,.48492959,,,,28578.463
2008,White,New Jersey,2nd Generation,.026937881,.55649853,.90004045,.75791109,.65102917,.50868684,,,,45728.973
2008,Hispanic,New Jersey,2nd Generation,.15444924,.16875513,.68749368,.81308013,.59818214,.61144143,,,,36617.016
2008,White,Illinois,2nd Generation,.06693621,.53423631,.84235758,.84964883,.65188354,.47350878,,,,45725.543
2008,Hispanic,Illinois,2nd Generation,.17867523,.18457568,.845689,.76715994,.51157087,.63832039,,,,32011.309
2008,White,Florida,2nd Generation,.044877592,.42203778,.85294002,.83608907,.5819211,.4254514,,,,41152.988
2008,Hispanic,Florida,2nd Generation,.084235989,.3296783,.75651115,.88399607,.62879306,.57712972,,,,41231.863
2008,White,Texas,2nd Generation,.066977225,.44066685,.87160587,.76342535,.50853229,.51312798,,,,35437.293
2008,Hispanic,Texas,2nd Generation,.1743671,.1474102,.61094248,.84186584,.60464889,.68299955,,,,29721.602
2008,White,California,2nd Generation,.038910542,.50100982,.92690849,.84014887,.55813205,.39112037,,,,57156.926
2008,Hispanic,California,2nd Generation,.096270837,.22418801,.80513489,.80201256,.57648945,.6267274,,,,36580.434
2008,White,New York,3rd Generation,.038493965,.4208172,.90842813,.8223303,.61193955,.49110705,,,,43760.488
2008,Hispanic,New York,3rd Generation,.13858978,.25461951,.80950385,.69870001,.41515911,.44354886,,,,28578.463
2008,White,New Jersey,3rd Generation,.013262304,.4727861,.89471412,.82303381,.66665781,.49286816,,,,51441.234
2008,Hispanic,New Jersey,3rd Generation,.23291564,.23925932,.76111323,.75935817,.53867263,.59296221,,,,34294.156
2008,White,Illinois,3rd Generation,.040432997,.36995825,.87909478,.81144398,.66663593,.48753467,,,,40136.738
2008,Hispanic,Illinois,3rd Generation,.095292561,.16799346,.80187249,.82825327,.3677071,.70552689,,,,28578.463
2008,White,Florida,3rd Generation,.057384592,.31280756,.80671465,.7964564,.58767021,.38708481,,,,36689.031
2008,Hispanic,Florida,3rd Generation,.1585407,.24236059,.81743127,.79730606,.53642112,.57197565,,,,40009.848
2008,White,Texas,3rd Generation,.046352986,.38637742,.83461577,.81155348,.67622697,.4899483,,,,43992.543
2008,Hispanic,Texas,3rd Generation,.17788842,.13142417,.69057167,.7845692,.55825716,.59322447,,,,28578.463
2008,White,California,3rd Generation,.024830626,.42342123,.85964704,.80747056,.5943442,.43774703,,,,48011.82
2008,Hispanic,California,3rd Generation,.1309526,.16765721,.7977916,.74688959,.58794475,.55746967,,,,34294.156
2008,White,New York,All,.040654946,.42925194,.89504129,.81325716,.61880386,.48292628,.11230326,.089593202,.79810351,43450.695
2008,Hispanic,New York,All,.21625566,.2049984,.70157236,.7234447,.4853375,.57575339,.54965901,.30285051,.14749047,22862.771
2008,White,New Jersey,All,.019061845,.47534099,.88860834,.82139462,.67366582,.50475371,.10954688,.093633495,.79681963,50412.41
